BRAND,MODEL,YEAR,KILO,LOCATION,Certificate,Warranty,PRICE
ISUZU,ELF,2006年,28.9萬公里,台中市/來爾富汽車,1,1,29.9萬
FORD,ECONOVAN,2012年,8.3萬公里,高雄市/上暘汽車,1,1,28.6萬
HONDA,CR-V,2005年,20.4萬公里,高雄市/辰泰汽車,1,1,32.8萬
HONDA,CIVIC,2006年,18.2萬公里,台北市/鴻揚汽車,1,1,26.8萬
M-BENZ,E240,2002年,20.8萬公里,台南市/文鑫汽車,1,1,28.0萬
TOYOTA,INNOVA,2010年,22.5萬公里,台中市/來爾富汽車,1,1,25.9萬
FORD,FOCUS,2009年,13.8萬公里,台中市/和盛汽車,1,1,29.8萬
TOYOTA,WISH,2005年,18.2萬公里,彰化縣/見昌汽車,1,1,26.8萬
HONDA,CR-V,2005年,12.2萬公里,彰化縣/安心汽車,1,1,26.8萬
NISSAN,BLUEBIRD,2011年,16.9萬公里,台南市/翔和汽車,1,1,25.8萬
SUZUKI,SX4,2011年,11.9萬公里,台中市/來爾富汽車,1,1,33.9萬
NISSAN,QUEST,2006年,11.8萬公里,台南市/義大汽車,1,1,25.8萬
VOLKSWAGEN,BEETLE,2007年,14.6萬公里,台中市/皇家汽車,1,1,27.5萬
TOYOTA,WISH,2006年,16.7萬公里,台中市/皇家汽車,1,1,27.5萬
LEXUS,RX330,2003年,25.4萬公里,嘉義縣/順久汽車,1,1,25.8萬
FORD,FOCUS,2010年,8.2萬公里,宜蘭縣/竑沅汽車,1,1,26.8萬
LUXGEN,LUXGEN,2011年,7.3萬公里,高雄市/崧誠汽車,1,1,34.8萬
BMW,520,2002年,23.8萬公里,嘉義市/尚宏汽車,1,1,29.8萬
SUZUKI,SWIFT,2006年,18.3萬公里,新竹市/傑昇汽車,1,1,29.8萬
MITSUBISHI,VERYCA,2015年,6.4萬公里,台中市/泰洋車業有限公司,1,1,29.8萬
MITSUBISHI,VERYCA,2014年,6.8萬公里,台南市/福成汽車,1,1,32.0萬
NISSAN,TIIDA,2011年,8.0萬公里,台南市/福成汽車,1,1,31.0萬
NISSAN,LIVINA,2010年,15.4萬公里,新北市/誠德汽車,1,1,26.8萬
SKODA,FABIA,2011年,5.0萬公里,台北市/信昇汽車,1,1,28.8萬
NISSAN,TIIDA,2015年,8.5萬公里,台中市/崇聖汽車,1,1,35.0萬
INFINITI,FX35,2005年,23.7萬公里,桃園市/車神汽車,1,1,30.8萬
FORD,FOCUS,2011年,12.6萬公里,雲林縣/正鎰汽車,1,1,33.6萬
NISSAN,SERENA,2005年,16.2萬公里,桃園市/良宥汽車,1,1,25.8萬
HYUNDAI,SANTA,2008年,19.9萬公里,彰化縣/高通汽車,1,1,35.0萬
ISUZU,ELF,2004年,17.6萬公里,嘉義市/宇勝汽車,1,1,30.8萬
TOYOTA,INNOVA,2012年,17萬公里,桃園市/冠際汽車,1,1,34.8萬
MITSUBISHI,COLT,2008年,13.2萬公里,高雄市/佳裕汽車,1,1,25.8萬
HONDA,CR-V,2006年,13.2萬公里,高雄市/辰泰汽車,1,1,25.8萬
HONDA,ACCORD,2005年,19.6萬公里,台北市/鴻揚汽車,1,1,25.8萬
KIA,KAON,2005年,10.6萬公里,台中市/來爾富汽車,1,1,28.9萬
HONDA,CIVIC,2006年,16.4萬公里,屏東縣/吉隆汽車,1,1,25.8萬
TOYOTA,YARIS,2010年,8.8萬公里,桃園市/忠信汽車,1,1,33.8萬
VOLKSWAGEN,CADDY,2006年,23.8萬公里,台中市/來爾富汽車,1,1,25.9萬
HONDA,CR-V,2005年,16.2萬公里,台南市/翔和汽車,1,1,25.8萬
VOLKSWAGEN,GOLF,2009年,13.1萬公里,台中市/泰洋車業有限公司,1,1,29.8萬
TOYOTA,WISH,2005年,14萬公里,桃園市/金程汽車,1,1,27.8萬
SUZUKI,SWIFT,2008年,12萬公里,彰化縣/晟運汽車,1,1,29.9萬
FORD,I-MAX,2010年,16.3萬公里,高雄市/威霸汽車,1,1,33.8萬
HYUNDAI,I10,2012年,14.9萬公里,高雄市/威霸汽車,1,1,25.8萬
MITSUBISHI,ZINGER,2013年,13.8萬公里,彰化縣/福大汽車,1,1,27.8萬
LEXUS,RX330,2004年,21.8萬公里,台中市/弘宇車業,1,1,26.8萬
TOYOTA,YARIS,2006年,8.5萬公里,桃園市/忠泰汽車,1,1,26.8萬
MITSUBISHI,VERYCA,2009年,15.1萬公里,嘉義縣/凱翔汽車,1,1,32.8萬
MITSUBISHI,VERYCA,2015年,6.7萬公里,台中市/泰洋車業有限公司,1,1,33.0萬
MAZDA,MAZDA,2006年,13.5萬公里,新北市/宜竣汽車,1,1,29.8萬
NISSAN,TIIDA,2006年,14.2萬公里,台北市/鴻揚汽車,1,1,25.8萬
NISSAN,ROGUE,2009年,15.1萬公里,台中市/詮豐汽車,1,1,35.0萬
HONDA,CR-V,2008年,21.4萬公里,嘉義市/龍順汽車,1,1,34.0萬
MITSUBISHI,COLT,2013年,5.7萬公里,台中市/千祐汽車,1,1,31.0萬
TOYOTA,VIOS,2014年,7.1萬公里,台北市/鴻揚汽車,1,1,32.8萬
MITSUBISHI,COLT,2013年,13.2萬公里,桃園市/金品汽車,1,1,28.8萬
PEUGEOT,308,2008年,18萬公里,桃園市/忠泰汽車,1,1,28.0萬
MITSUBISHI,ZINGER,2012年,11.9萬公里,彰化縣/僑輪汽車,1,1,35.0萬
LEXUS,ES350,2008年,32.7萬公里,雲林縣/安鑫汽車,1,1,25.8萬
TOYOTA,ALTIS,2008年,10.1萬公里,高雄市/崧誠汽車,1,1,25.8萬
FORD,FIESTA,2012年,5.9萬公里,新北市/誠德汽車,1,1,28.8萬
LUXGEN,LUXGEN,2010年,14.9萬公里,新北市/誠德汽車,1,1,28.9萬
NISSAN,X-TRAIL,2007年,7.2萬公里,高雄市/上暘汽車,1,1,25.6萬
BMW,318,2003年,13.2萬公里,高雄市/上暘汽車,1,1,27.6萬
TOYOTA,YARIS,2006年,15.9萬公里,屏東縣/暉祥汽車,1,1,28.0萬
TOYOTA,VIOS,2012年,13.8萬公里,嘉義市/龍順汽車,1,1,25.8萬
HYUNDAI,I30,2013年,4.4萬公里,屏東縣/大衛汽車,1,1,31.8萬
FORD,FIESTA,2011年,8.3萬公里,屏東縣/吉隆汽車,1,1,28.8萬
NISSAN,MARCH,2012年,9.4萬公里,彰化縣/安心汽車,1,1,29.8萬
HONDA,ACCORD,2009年,8.4萬公里,雲林縣/宜利汽車商行,1,1,33.8萬
HONDA,FIT,2009年,17.3萬公里,台中市/全民汽車,1,1,33.0萬
M-BENZ,S320,2002年,15.2萬公里,彰化縣/僑輪汽車,1,1,35.0萬
MITSUBISHI,GRUNDER,2007年,13.8萬公里,彰化縣/僑輪汽車,1,1,28.0萬
NISSAN,BLUEBIRD,2012年,7.9萬公里,台北市/鴻揚汽車,1,1,33.8萬
FORD,FOCUS,2013年,10.9萬公里,台中市/信義汽車,1,1,27.8萬
MAZDA,MAZDA,2007年,21.7萬公里,桃園市/明士汽車,1,1,28.8萬
HYUNDAI,I30,2009年,18.5萬公里,台北市/鴻揚汽車,1,1,28.8萬
HONDA,CR-V,2009年,14.3萬公里,台南市/立德汽車,1,1,31.5萬
MITSUBISHI,CANTER,2003年,29萬公里,台中市/尚安汽車,1,1,33.5萬
MITSUBISHI,DELICA,2009年,22.2萬公里,台中市/尚安汽車,1,1,27.5萬
SUZUKI,SX4,2008年,13.2萬公里,嘉義市/安新汽車,1,1,28.8萬
MAZDA,MAZDA,2009年,9.6萬公里,彰化縣/高通汽車,1,1,25.8萬
SUZUKI,CARRY,2013年,10.8萬公里,台中市/尚安汽車,1,1,31.5萬
HONDA,FIT,2010年,19.2萬公里,嘉義縣/長億車業,1,1,32.8萬
M-BENZ,C200K,2004年,18.5萬公里,台北市/鴻揚汽車,1,1,25.8萬
MITSUBISHI,COLT,2014年,13萬公里,新竹市/靖威汽車,1,1,29.8萬
TOYOTA,CAMRY,2007年,14.5萬公里,桃園市/宏大汽車,1,1,29.8萬
NISSAN,TEANA,2011年,12.3萬公里,台中市/金沙汽車,1,1,29.8萬
MITSUBISHI,COLT,2011年,7.2萬公里,桃園市/車神汽車,1,1,29.8萬
SUZUKI,SX4,2008年,12.3萬公里,新竹縣/順達汽車,1,1,28.8萬
TOYOTA,ALTIS,2010年,7.7萬公里,宜蘭縣/展宇汽車,1,1,32.8萬
NISSAN,TIIDA,2008年,11.3萬公里,彰化縣/僑輪汽車,1,1,32.0萬
MAZDA,MAZDA,2008年,16.4萬公里,台北市/鴻揚汽車,1,1,29.8萬
NISSAN,MARCH,2014年,7.6萬公里,台中市/曼力汽車,1,1,32.8萬
FORD,FIESTA,2011年,6.4萬公里,桃園市/忠泰汽車,1,1,33.8萬
MITSUBISHI,LANCER,2008年,18.7萬公里,桃園市/群馬汽車,1,1,29.8萬
NISSAN,TIIDA,2010年,10.3萬公里,彰化縣/高通汽車,1,1,33.8萬
MAZDA,MAZDA,2008年,11.6萬公里,高雄市/佳裕汽車,1,1,31.8萬
FORD,FOCUS,2011年,4.8萬公里,彰化縣/新永隆汽車,1,1,32.8萬
TOYOTA,ALTIS,2007年,18.8萬公里,桃園市/明士汽車,1,1,25.8萬
TOYOTA,YARIS,2011年,11.3萬公里,彰化縣/福大汽車,1,1,30.8萬
MITSUBISHI,VERYCA,2005年,18萬公里,高雄市/上暘汽車(二店),1,1,25.6萬
HYUNDAI,TUCSON,2010年,12.2萬公里,嘉義市/龍順汽車,1,1,26.0萬
NISSAN,MARCH,2014年,7.3萬公里,嘉義市/龍順汽車,1,1,31.0萬
HONDA,CIVIC,2008年,11.4萬公里,新竹市/傑昇汽車,1,1,33.8萬
TOYOTA,CAMRY,2008年,17.1萬公里,嘉義市/龍順汽車,1,1,31.0萬
NISSAN,TIIDA,2013年,9.1萬公里,嘉義市/龍順汽車,1,1,25.0萬
FORD,FOCUS,2008年,11.2萬公里,彰化縣/僑輪汽車,1,1,26.5萬
MITSUBISHI,OUTLANDER,2010年,13.5萬公里,雲林縣/宜利汽車商行,1,1,32.8萬
TOYOTA,YARIS,2008年,15.4萬公里,桃園市/惠民汽車,1,1,26.8萬
NISSAN,TIIDA,2015年,9.7萬公里,嘉義市/龍順汽車,1,1,29.0萬
NISSAN,TIIDA,2008年,15.4萬公里,台中市/曼力汽車,1,1,28.0萬
MAZDA,MAZDA,2007年,14.2萬公里,台中市/承雄汽車,1,1,28.9萬
MITSUBISHI,SAVRIN,2007年,14.2萬公里,桃園市/宏大汽車,1,1,26.8萬
MITSUBISHI,ZINGER,2009年,14.4萬公里,桃園市/宏大汽車,1,1,25.8萬
TOYOTA,INNOVA,2011年,9.1萬公里,桃園市/宏大汽車,1,1,34.8萬
TOYOTA,YARIS,2008年,9.9萬公里,新竹縣/光華汽車,1,1,28.8萬
SUZUKI,SWIFT,2009年,13.1萬公里,雲林縣/宜利汽車商行,1,1,27.0萬
MAZDA,MAZDA3,2007年,20.4萬公里,台南市/文鑫汽車,1,1,29.8萬
TOYOTA,CAMRY,2008年,27.3萬公里,嘉義市/龍順汽車,1,1,30.0萬
MITSUBISHI,CANTER,2004年,22萬公里,嘉義市/龍順汽車,1,1,30.0萬
SMART,SMART,2007年,10.1萬公里,彰化縣/高通汽車,1,1,28.8萬
ACURA,INTERGA,1996年,9.1萬公里,桃園市/冠際汽車,1,1,26.8萬
TOYOTA,ALTIS,2009年,10.6萬公里,台北市/鴻揚汽車,1,1,32.8萬
TOYOTA,WISH,2006年,23.6萬公里,台北市/鴻揚汽車,1,1,25.8萬
MITSUBISHI,LANCER,2011年,12萬公里,嘉義市/龍順汽車,1,1,32.0萬
LEXUS,RX330,2005年,18.3萬公里,屏東縣/暉祥汽車,1,1,35.0萬
SUZUKI,SWIFT,2007年,9.5萬公里,彰化縣/晟運汽車,1,1,29.8萬
TOYOTA,YARIS,2013年,7.9萬公里,台中市/弘宇車業,1,1,33.0萬
MITSUBISHI,COLT,2013年,6.0萬公里,屏東縣/大衛汽車,1,1,31.8萬
MITSUBISHI,SAVRIN,2007年,10.3萬公里,桃園市/冠際汽車,1,1,28.8萬
FORD,ESCAPE,2011年,15萬公里,高雄市/上暘汽車,1,1,28.6萬
NISSAN,LIVINA,2009年,15.4萬公里,新北市/宜竣汽車,1,1,26.0萬
HONDA,CR-V,2007年,26.2萬公里,嘉義市/龍順汽車,1,1,35.0萬
TOYOTA,WISH,2006年,15.3萬公里,桃園市/忠泰汽車,1,1,26.8萬
MITSUBISHI,DELICA,2010年,9.8萬公里,桃園市/宏大汽車,1,1,28.8萬
INFINITI,FX35,2003年,12.3萬公里,高雄市/誠品汽車,1,1,25.8萬
SUZUKI,SWIFT,2011年,9.3萬公里,嘉義縣/長億車業,1,1,33.8萬
SUZUKI,SWIFT,2006年,16.3萬公里,桃園市/忠泰汽車,1,1,26.8萬
NISSAN,TEANA,2010年,10.5萬公里,嘉義縣/長億車業,1,1,29.8萬
TOYOTA,ALTIS,2011年,15.7萬公里,台中市/承雄汽車,1,1,32.8萬
MITSUBISHI,ZINGER,2013年,5.5萬公里,台中市/泰洋車業有限公司,1,1,33.8萬
FORD,ESCAPE,2010年,4.1萬公里,屏東縣/大衛汽車,1,1,31.8萬
VOLKSWAGEN,PASSAT,2008年,10.2萬公里,桃園市/冠際汽車,1,1,32.8萬
TOYOTA,INNOVA,2009年,11萬公里,台中市/尚安汽車,1,1,25.5萬
TOYOTA,VIOS,2015年,5.4萬公里,台中市/信義汽車,1,1,34.8萬
TOYOTA,YARIS,2009年,15.4萬公里,台中市/曼力汽車,1,1,28.8萬
TOYOTA,YARIS,2009年,14.8萬公里,彰化縣/晟運汽車,1,1,29.8萬
TOYOTA,VIOS,2013年,7.0萬公里,台中市/曼力汽車,1,1,25.5萬
MAZDA,TRIBUTE,2009年,8.5萬公里,桃園市/明士汽車,1,1,28.8萬
TOYOTA,YARIS,2011年,6.6萬公里,南投縣/王冠汽車,1,1,32.8萬
M-BENZ,E240,2003年,16.6萬公里,雲林縣/建成汽車,1,1,26.8萬
TOYOTA,YARIS,2009年,15.7萬公里,台中市/上嘉汽車,1,1,28.8萬
TOYOTA,YARIS,2009年,7.7萬公里,台中市/詮豐汽車,1,1,28.0萬
LEXUS,IS200,2005年,29.9萬公里,嘉義市/龍順汽車,1,1,28.0萬
MITSUBISHI,ZINGER,2011年,13.6萬公里,基隆市/捷立汽車,1,1,26.8萬
NISSAN,MARCH,2014年,4.7萬公里,嘉義縣/長億車業,1,1,31.8萬
M-BENZ,E320,2002年,24.9萬公里,台中市/詮豐汽車,1,1,35.0萬
MITSUBISHI,VERYCA,2015年,11.4萬公里,台中市/尚安汽車,1,1,29.5萬
NISSAN,LIVINA,2010年,6.4萬公里,雲林縣/建成汽車,1,1,28.5萬
NISSAN,TIIDA,2006年,15.4萬公里,屏東縣/吉隆汽車,1,1,26.8萬
FORD,ESCAPE,2012年,8.5萬公里,嘉義市/龍順汽車,1,1,31.0萬
SUZUKI,GRAND,2006年,22.4萬公里,台中市/崇聖汽車,1,1,28.0萬
MITSUBISHI,ZINGER,2012年,11.2萬公里,彰化縣/新永隆汽車,1,1,31.8萬
LUXGEN,LUXGEN5,2013年,4.0萬公里,屏東縣/大衛汽車,1,1,29.8萬
TOYOTA,ALTIS,2007年,9.4萬公里,桃園市/聯玖汽車,1,1,25.5萬
TOYOTA,CAMRY,2006年,8.4萬公里,彰化縣/僑輪汽車,1,1,26.0萬
NISSAN,LIVINA,2013年,10.1萬公里,桃園市/金程汽車,1,1,32.0萬
TOYOTA,VIOS,2013年,5.3萬公里,台中市/泰洋車業有限公司,1,1,25.8萬
NISSAN,SERENA,2005年,10.2萬公里,屏東縣/暉祥汽車,1,1,25.8萬
TOYOTA,YARIS,2009年,12.1萬公里,彰化縣/廣興汽車,1,1,26.8萬
MITSUBISHI,ZINGER,2014年,14.6萬公里,新北市/金隆汽車,1,1,33.8萬
MITSUBISHI,DELICA,2012年,10.2萬公里,桃園市/永興汽車,1,1,32.8萬
NISSAN,LIVINA,2013年,11.9萬公里,彰化縣/新永隆汽車,1,1,32.8萬
NISSAN,LIVINA,2013年,5.7萬公里,彰化縣/福大汽車,1,1,32.8萬
MITSUBISHI,ZINGER,2011年,7.9萬公里,基隆市/捷立汽車,1,1,29.8萬
MITSUBISHI,DELICA,2014年,5.5萬公里,台中市/尚安汽車,1,1,34.5萬
MAZDA,MAZDA,2006年,6.8萬公里,屏東縣/暉祥汽車,1,1,25.0萬
MITSUBISHI,DELICA,2005年,9.6萬公里,台中市/尚安汽車,1,1,27.5萬
MITSUBISHI,VERYCA,2007年,9.1萬公里,台中市/尚安汽車,1,1,30.5萬
VOLKSWAGEN,PASSAT,2007年,16.2萬公里,雲林縣/成功汽車,1,1,28.8萬
MITSUBISHI,DELICA,2006年,20.9萬公里,台中市/尚安汽車,1,1,29.5萬
TOYOTA,INNOVA,2008年,18.4萬公里,台中市/尚安汽車,1,1,25.5萬
TOYOTA,HIACE,2005年,17.5萬公里,台中市/尚安汽車,1,1,32.5萬
HONDA,CR-V,2004年,15.7萬公里,台中市/詮豐汽車,1,1,28.0萬
MITSUBISHI,SAVRIN,2011年,9.7萬公里,新竹縣/順達汽車,1,1,30.8萬
HONDA,CIVIC,2006年,16.4萬公里,高雄市/威霸汽車,1,1,34.8萬
MITSUBISHI,VERYCA,2014年,9.4萬公里,台中市/尚安汽車,1,1,31.5萬
MITSUBISHI,VERYCA,2014年,7.5萬公里,台中市/尚安汽車,1,1,31.5萬
TOYOTA,WISH,2006年,20.3萬公里,桃園市/正達汽車,1,1,26.8萬
HONDA,FIT,2010年,14.6萬公里,彰化縣/新永隆汽車,1,1,34.8萬
TOYOTA,YARIS,2007年,9.7萬公里,台中市/詮豐汽車,1,1,32.0萬
HONDA,ACCORD,2007年,12.8萬公里,台南市/福成汽車,1,1,28.8萬
NISSAN,TIIDA,2009年,14.4萬公里,雲林縣/成功汽車,1,1,28.8萬
MAZDA,MAZDA,2008年,13.5萬公里,嘉義市/宇勝汽車,1,1,33.8萬
MITSUBISHI,VERYCA,2015年,2.7萬公里,台中市/尚安汽車,1,1,32.5萬
MITSUBISHI,COLT,2013年,6.5萬公里,彰化縣/安心汽車,1,1,34.8萬
MITSUBISHI,COLT,2014年,9.2萬公里,彰化縣/新永隆汽車,1,1,32.8萬
MAZDA,MAZDA,2007年,13.4萬公里,桃園市/忠泰汽車,1,1,29.8萬
M-BENZ,E320,2003年,12.2萬公里,台北市/鴻揚汽車,1,1,28.8萬
HONDA,CR-V,2008年,20.2萬公里,嘉義市/龍順汽車,1,1,33.0萬
HONDA,CIVIC,2007年,20.9萬公里,新竹縣/順達汽車,1,1,33.8萬
VOLKSWAGEN,GOLF,2007年,16.8萬公里,宜蘭縣/展宇汽車,1,1,26.8萬
LEXUS,LS430,2001年,16.6萬公里,台中市/詮豐汽車,1,1,28.0萬
TOYOTA,YARIS,2010年,17.9萬公里,台中市/上嘉汽車,1,1,29.5萬
FORD,ESCAPE,2009年,4.3萬公里,新北市/威龍汽車,1,1,32.8萬
NISSAN,TIIDA,2012年,6.9萬公里,台南市/福成汽車,1,1,32.8萬
HONDA,FIT,2008年,12.1萬公里,新竹縣/順達汽車,1,1,26.8萬
TOYOTA,YARIS,2009年,14.1萬公里,台中市/上嘉汽車,1,1,33.5萬
MITSUBISHI,VERYCA,2005年,13.6萬公里,台中市/尚安汽車,1,1,28.5萬
M-BENZ,S-CLASS,2004年,18.7萬公里,嘉義市/龍順汽車,1,1,28.0萬
SUZUKI,CARRY,2011年,11.9萬公里,屏東縣/吉隆汽車,1,1,31.8萬
VOLKSWAGEN,GOLF,2006年,11.7萬公里,雲林縣/成功汽車,1,1,29.8萬
TOYOTA,INNOVA,2010年,17.9萬公里,台中市/尚安汽車,1,1,27.5萬
FORD,ESCAPE,2012年,11.6萬公里,新竹縣/順達汽車,1,1,31.8萬
MITSUBISHI,VERYCA,2009年,28.8萬公里,台中市/尚安汽車,1,1,32.0萬
MAZDA,MAZDA,2007年,18.7萬公里,新北市/大鴻汽車,1,1,25.8萬
MITSUBISHI,VERYCA,2013年,8.4萬公里,台中市/尚安汽車,1,1,31.5萬
MITSUBISHI,VERYCA,2013年,8.8萬公里,台中市/尚安汽車,1,1,29.5萬
NISSAN,TIIDA,2011年,4.6萬公里,台中市/S嚴選汽車,1,1,29.8萬
SUZUKI,SWIFT,2008年,10.9萬公里,台中市/上嘉汽車,1,1,31.0萬
NISSAN,TIIDA,2013年,6.5萬公里,桃園市/金程汽車,1,1,33.8萬
MITSUBISHI,VERYCA,2013年,15.4萬公里,台中市/尚安汽車,1,1,29.5萬
MITSUBISHI,LANCER,2012年,10.1萬公里,嘉義縣/順久汽車,1,1,32.0萬
MITSUBISHI,ZINGER,2012年,12.9萬公里,屏東縣/大衛汽車,1,1,28.8萬
MITSUBISHI,DELICA,2013年,12.5萬公里,台中市/尚安汽車,1,1,31.5萬
MITSUBISHI,LANCER,2013年,6.1萬公里,台中市/S嚴選汽車,1,1,29.8萬
LUXGEN,S5,2012年,8.1萬公里,台中市/S嚴選汽車,1,1,33.8萬
M-BENZ,E200,2003年,14萬公里,嘉義市/龍順汽車,1,1,33.0萬
NISSAN,TEANA,2012年,4.5萬公里,台中市/S嚴選汽車,1,1,29.8萬
VOLKSWAGEN,JETTA,2006年,21.6萬公里,台中市/上嘉汽車,1,1,27.0萬
MITSUBISHI,VERYCA,2005年,17.2萬公里,台中市/尚安汽車,1,1,28.5萬
MITSUBISHI,GRUNDER,2010年,10.2萬公里,宜蘭縣/展宇汽車,1,1,33.8萬
HYUNDAI,ELANTRA,2013年,4.6萬公里,台中市/S嚴選汽車,1,1,29.8萬
HYUNDAI,MATRIX,2009年,8.5萬公里,桃園市/金程汽車,1,1,32.0萬
MITSUBISHI,VERYCA,2010年,8.9萬公里,台中市/崇聖汽車,1,1,28.0萬
MITSUBISHI,ZINGER,2012年,9.5萬公里,屏東縣/匯盛汽車,1,1,29.8萬
FORD,ESCAPE,2008年,21.4萬公里,新北市/豐御車業(新北),1,1,25.8萬
LUXGEN,LUXGEN,2011年,7.9萬公里,高雄市/巨將汽車,1,1,29.8萬
TOYOTA,CAMRY,2009年,16.5萬公里,桃園市/菁銳汽車,1,1,32.8萬
FORD,FOCUS,2011年,8.6萬公里,桃園市/菁銳汽車,1,1,33.8萬
TOYOTA,YARIS,2009年,12.9萬公里,桃園市/菁銳汽車,1,1,28.8萬
HONDA,CR-V,2008年,19.4萬公里,高雄市/上暘汽車,1,1,33.8萬
BMW,320I,2005年,9.5萬公里,台中市/全民汽車,1,1,35.0萬
SUZUKI,CARRY,2011年,2.0萬公里,台中市/坦格汽車,1,1,33.8萬
TOYOTA,YARIS,2013年,10.2萬公里,雲林縣/建成汽車,1,1,29.8萬
HONDA,CR-V,2007年,12萬公里,桃園市/金程汽車,1,1,35.0萬
TOYOTA,YARIS,2007年,13.1萬公里,雲林縣/金旺昇汽車,1,1,25.8萬
TOYOTA,ALTIS,2011年,17.3萬公里,雲林縣/金旺昇汽車,1,1,33.8萬
TOYOTA,ALTIS,2011年,14.6萬公里,雲林縣/金旺昇汽車,1,1,31.8萬
NISSAN,LIVINA,2014年,8.7萬公里,桃園市/聯玖汽車,1,1,33.5萬
FORD,FIESTA,2012年,8.2萬公里,台中市/泰昌汽車,1,1,27.0萬
MITSUBISHI,DELICA,2011年,4.2萬公里,南投縣/東樺汽車,1,1,26.9萬
MITSUBISHI,VERYCA,2010年,11.2萬公里,嘉義縣/凱翔汽車,1,1,33.8萬
ISUZU,ELF,2006年,15.5萬公里,嘉義縣/凱翔汽車,1,1,33.8萬
HYUNDAI,I10,2012年,10.4萬公里,苗栗縣/駿品汽車,1,1,26.8萬
MITSUBISHI,FORTIS,2008年,7.3萬公里,台中市/和盛汽車,1,1,25.8萬
MAZDA,MAZDA,2009年,6.3萬公里,苗栗縣/建億汽車,1,1,28.8萬
MITSUBISHI,COLT,2010年,2.0萬公里,桃園市/金程汽車,1,1,25.8萬
NISSAN,LIVINA,2013年,11.3萬公里,彰化縣/福大汽車,1,1,32.8萬
MITSUBISHI,VERYCA,2013年,5.0萬公里,桃園市/金程汽車,1,1,29.8萬
MITSUBISHI,VERYCA,2013年,5.6萬公里,桃園市/車神汽車,1,1,28.8萬
MITSUBISHI,CANTER,2002年,24.2萬公里,台南市/聯運汽車,1,1,28.8萬
HONDA,CIVIC,2010年,18.1萬公里,台南市/嘉聯汽車,1,1,33.8萬
HONDA,CIVIC,2007年,18萬公里,桃園市/車神汽車,1,1,33.8萬
SUZUKI,SWIFT,2006年,13.6萬公里,新竹市/傑昇汽車,1,1,27.8萬
TOYOTA,VIOS,2011年,11.1萬公里,嘉義縣/凱翔汽車,1,1,25.8萬
HONDA,ACCORD,2008年,9.9萬公里,台中市/皇家汽車,1,1,28.5萬
HONDA,ACCORD,2007年,19.7萬公里,台中市/皇家汽車,1,1,26.0萬
LUXGEN,LUXGEN,2010年,7.4萬公里,桃園市/明士汽車,1,1,30.8萬
TOYOTA,WISH,2009年,18.3萬公里,苗栗縣/建億汽車,1,1,31.8萬
TOYOTA,ALTIS,2009年,5.2萬公里,苗栗縣/建億汽車,1,1,27.8萬
LEXUS,RX330,2005年,21.9萬公里,彰化縣/福大汽車,1,1,26.8萬
MITSUBISHI,COLT,2010年,12萬公里,桃園市/金程汽車,1,1,26.0萬
TOYOTA,YARIS,2009年,9.6萬公里,桃園市/發達汽車,1,1,29.0萬
TOYOTA,ALTIS,2009年,4.6萬公里,高雄市/仁富昌達汽車,1,1,29.8萬
NISSAN,LIVINA,2015年,6.9萬公里,嘉義市/尚宏汽車,1,1,29.8萬
NISSAN,TIIDA,2009年,15.4萬公里,桃園市/安盛汽車,1,1,27.8萬
MAZDA,MAZDA,2006年,20.9萬公里,桃園市/車神汽車,1,1,29.0萬
TOYOTA,ALTIS,2008年,9.8萬公里,雲林縣/上新汽車,1,1,29.8萬
MITSUBISHI,FORTIS,2010年,10.1萬公里,雲林縣/宜利汽車商行,1,1,28.8萬
MAZDA,MAZDA,2011年,4.6萬公里,雲林縣/上新汽車,1,1,29.8萬
TOYOTA,YARIS,2009年,11.5萬公里,嘉義縣/順久汽車,1,1,26.8萬
FORD,ESCAPE,2011年,9.2萬公里,基隆市/捷立汽車,1,1,29.8萬
TOYOTA,CAMRY,2007年,16.6萬公里,新北市/元駿車業,1,1,26.8萬
NISSAN,SERENA,2007年,13萬公里,基隆市/捷立汽車,1,1,31.8萬
TOYOTA,YARIS,2008年,16.7萬公里,嘉義縣/凱翔汽車,1,1,26.8萬
TOYOTA,PREVIA,2002年,22.9萬公里,屏東縣/匯盛汽車,1,1,29.8萬
SUZUKI,SWIFT,2006年,16.2萬公里,桃園市/朋亨汽車,1,1,25.8萬
NISSAN,TIIDA,2009年,16.5萬公里,台南市/南一汽車,1,1,26.5萬
TOYOTA,CAMRY,2007年,15.6萬公里,雲林縣/上新汽車,1,1,28.8萬
MITSUBISHI,SAVRIN,2011年,19.3萬公里,雲林縣/上新汽車,1,1,29.8萬
TOYOTA,YARIS,2010年,17.7萬公里,雲林縣/上新汽車,1,1,27.8萬
MAZDA,MAZDA,2011年,9.7萬公里,桃園市/翔展汽車,1,1,34.8萬
MITSUBISHI,COLT,2010年,16.5萬公里,台南市/文鑫汽車,1,1,28.8萬
M-BENZ,C230,2004年,20.5萬公里,彰化縣/福大汽車,1,1,28.8萬
HYUNDAI,I30,2013年,9.2萬公里,嘉義縣/順久汽車,1,1,28.5萬
MAZDA,MAZDA,2007年,17.6萬公里,桃園市/勁安汽車,1,1,28.8萬
LUXGEN,LUXGEN,2010年,14.2萬公里,苗栗縣/名駒汽車,1,1,33.8萬
